,bound_0,bound_1,bound_2,bound_3,bound_4,bound_5,bound_6,bound_7,bound_8,bound_9,bound_10,bound_11,bound_12,bound_13,bound_14,bound_15,bound_16,bound_17,bound_18,bound_19,bound_20,bound_21,bound_22,bound_23,bound_24,bound_25,bound_26,bound_27,bound_28,bound_29,bound_30,bound_31,bound_32,bound_33,bound_34,bound_35,bound_36,bound_37,bound_38,bound_39,bound_40,bound_41,bound_42,bound_43,bound_44,bound_45,bound_46,bound_47,bound_48,bound_49,bound_50,bound_51,bound_52,bound_53,bound_54,bound_55,bound_56,bound_57,bound_58,bound_59,bound_60,bound_61,bound_62,bound_63,bound_64,bound_65,bound_66,bound_67,bound_68,bound_69,bound_70,bound_71,bound_72,bound_73,bound_74,bound_75,bound_76,bound_77,bound_78,bound_79,bound_80,bound_81,bound_82,bound_83,bound_84,bound_85,bound_86,bound_87,bound_88,bound_89,bound_90,bound_91,bound_92,bound_93,bound_94,bound_95,bound_96,bound_97,bound_98,bound_99
147,-37.391344818243994,-36.70383250208145,-36.557383552197166,-36.4711554075615,-36.40772472438246,-36.35599983317199,-36.31130493626426,-36.271265311808754,-36.234523494861044,-36.20023667336369,-36.16784845920608,-36.13697367056041,-36.107335323257594,-36.07872794120987,-36.050995080855365,-36.02401497374651,-35.99769102595331,-35.971945339238545,-35.946714176444544,-35.92194471469896,-35.89759267365373,-35.87362055180723,-35.849996293945324,-35.826692269771755,-35.80368448082436,-35.78095193733413,-35.75847616329634,-35.73624079945981,-35.714231281942276,-35.692434579862905,-35.67083897947303,-35.64943390524911,-35.628209770610894,-35.60715785256826,-35.58627018583512,-35.56553947288811,-35.544959007168224,-35.524522607180685,-35.50422455968284,-35.48405957049081,-35.464022721705454,-35.44410943437287,-35.42431543576645,-35.40463673061625,-35.38506957572332,-35.36561045748845,-35.34625607195903,-35.32700330705989,-35.30784922672424,-35.2887910566835,-35.269826171709596,-35.25095208413301,-35.23216643348449,-35.21346697712904,-35.19485158177881,-35.176318215786026,-35.157864942130175,-35.139489912024516,-35.121191359076235,-35.102967593942616,-35.08481699943263,-35.06673802600926,-35.04872918765297,-35.03078905805144,-35.0129162670845,-34.99510949757655,-34.97736748229196,-34.95968900115135,-34.942072878649164,-34.92451798145483,-34.90702321618171,-34.88958752730959,-34.87220989524778,-34.854889334527435,-34.83762489211242,-34.82041564581937,-34.8032607028382,-34.786159198345565,-34.76911029420375,-34.75211317773886,-34.735167060592374,-34.71827117764044,-34.701424785976336,-34.6846271639514,-34.6678776102703,-34.65117544313698,-34.63451999944768,-34.61791063402796,-34.60134671891067,-34.584827642652265,-34.56835280968492,-34.55192163970209,-34.535533567075504,-34.519188040301536,-34.502884521475096,-34.48662248578947,-34.47040142106042,-34.454220827273204,-34.43808021615097,-34.42197911074355
148,-37.40074225215328,-36.71322993599073,-36.56678098610645,-36.48055284147078,-36.41712215829175,-36.36539726708128,-36.32070237017354,-36.28066274571804,-36.24392092877033,-36.209634107272976,-36.17724589311536,-36.146371104469694,-36.11673275716688,-36.088125375119155,-36.06039251476465,-36.033412407655796,-36.007088459862594,-35.98134277314783,-35.95611161035383,-35.931342148608245,-35.90699010756302,-35.88301798571651,-35.85939372785461,-35.83608970368104,-35.813081914733644,-35.790349371243416,-35.76787359720563,-35.74563823336909,-35.72362871585156,-35.70183201377219,-35.68023641338232,-35.6588313391584,-35.63760720452018,-35.61655528647754,-35.595667619744404,-35.5749369067974,-35.55435644107751,-35.53392004108997,-35.513621993592125,-35.49345700440009,-35.47342015561474,-35.453506868282155,-35.43371286967574,-35.41403416452553,-35.394467009632606,-35.375007891397736,-35.35565350586832,-35.336400740969175,-35.31724666063352,-35.298188490592786,-35.27922360561888,-35.2603495180423,-35.24156386739377,-35.22286441103832,-35.2042490156881,-35.18571564969531,-35.16726237603946,-35.1488873459338,-35.13058879298552,-35.1123650278519,-35.09421443334192,-35.07613545991855,-35.05812662156225,-35.040186491960725,-35.022313700993784,-35.004506931485835,-34.986764916201246,-34.96908643506063,-34.95147031255845,-34.93391541536411,-34.916420650091,-34.89898496121887,-34.88160732915706,-34.86428676843672,-34.84702232602171,-34.82981307972865,-34.81265813674749,-34.79555663225485,-34.778507728113034,-34.76151061164815,-34.74456449450166,-34.727668611549724,-34.71082221988562,-34.69402459786068,-34.67727504417959,-34.66057287704626,-34.64391743335697,-34.62730806793724,-34.610744152819954,-34.59422507656155,-34.5777502435942,-34.56131907361137,-34.54493100098479,-34.52858547421082,-34.51228195538438,-34.49601991969875,-34.47979885496971,-34.46361826118249,-34.44747765006026,-34.431376544652835
149,-37.410162208077836,-36.72264989191529,-36.57620094203101,-36.48997279739534,-36.4265421142163,-36.374817223005834,-36.3301223260981,-36.290082701642596,-36.253340884694886,-36.21905406319753,-36.18666584903992,-36.15579106039425,-36.126152713091436,-36.09754533104371,-36.06981247068921,-36.04283236358035,-36.01650841578715,-35.99076272907239,-35.965531566278386,-35.9407621045328,-35.916410063487575,-35.89243794164107,-35.868813683779166,-35.8455096596056,-35.8225018706582,-35.79976932716797,-35.777293553130185,-35.75505818929365,-35.73304867177612,-35.71125196969675,-35.689656369306874,-35.66825129508295,-35.647027160444736,-35.6259752424021,-35.60508757566896,-35.584356862721954,-35.563776397002066,-35.54333999701453,-35.52304194951668,-35.50287696032465,-35.482840111539296,-35.46292682420671,-35.443132825600294,-35.42345412045009,-35.40388696555716,-35.38442784732229,-35.365073461792875,-35.34582069689373,-35.32666661655808,-35.30760844651734,-35.28864356154344,-35.26976947396685,-35.25098382331833,-35.23228436696288,-35.213668971612655,-35.19513560561987,-35.17668233196402,-35.15830730185836,-35.14000874891008,-35.12178498377646,-35.103634389266475,-35.0855554158431,-35.06754657748681,-35.04960644788528,-35.03173365691834,-35.01392688741039,-34.9961848721258,-34.97850639098519,-34.960890268483006,-34.94333537128867,-34.925840606015555,-34.90840491714343,-34.89102728508162,-34.87370672436128,-34.856442281946265,-34.83923303565321,-34.822078092672044,-34.80497658817941,-34.78792768403759,-34.770930567572705,-34.753984450426216,-34.73708856747428,-34.72024217581018,-34.70344455378524,-34.686695000104145,-34.66999283297082,-34.653337389281525,-34.6367280238618,-34.62016410874451,-34.60364503248611,-34.58717019951876,-34.57073902953593,-34.554350956909346,-34.53800543013538,-34.52170191130894,-34.50543987562331,-34.489218810894265,-34.473038217107046,-34.456897605984814,-34.44079650057739
150,-37.419604386718554,-36.73209207055601,-36.585643120671726,-36.49941497603606,-36.43598429285703,-36.38425940164656,-36.33956450473882,-36.299524880283315,-36.262783063335604,-36.22849624183825,-36.19610802768064,-36.16523323903497,-36.135594891732154,-36.10698750968443,-36.079254649329926,-36.05227454222107,-36.02595059442787,-36.000204907713105,-35.974973744919104,-35.95020428317352,-35.92585224212829,-35.90188012028179,-35.878255862419884,-35.854951838246315,-35.83194404929892,-35.80921150580869,-35.786735731770904,-35.76450036793436,-35.742490850416836,-35.720694148337465,-35.69909854794759,-35.67769347372367,-35.656469339085454,-35.63541742104282,-35.61452975430968,-35.59379904136267,-35.573218575642784,-35.552782175655246,-35.5324841281574,-35.51231913896537,-35.492282290180015,-35.47236900284743,-35.45257500424101,-35.43289629909081,-35.41332914419788,-35.39387002596301,-35.37451564043359,-35.35526287553445,-35.3361087951988,-35.31705062515806,-35.298085740184156,-35.27921165260757,-35.26042600195905,-35.2417265456036,-35.223111150253374,-35.204577784260586,-35.186124510604735,-35.16774948049908,-35.1494509275508,-35.131227162417176,-35.11307656790719,-35.09499759448382,-35.07698875612753,-35.059048626526,-35.04117583555906,-35.02336906605111,-35.00562705076652,-34.98794856962591,-34.970332447123724,-34.95277754992939,-34.93528278465627,-34.91784709578415,-34.90046946372234,-34.883148903001995,-34.86588446058698,-34.84867521429393,-34.83152027131276,-34.814418766820125,-34.79736986267831,-34.78037274621342,-34.763426629066934,-34.746530746115,-34.729684354450896,-34.71288673242596,-34.69613717874486,-34.67943501161154,-34.66277956792224,-34.64617020250252,-34.62960628738523,-34.613087211126825,-34.59661237815948,-34.58018120817665,-34.563793135550064,-34.547447608776096,-34.531144089949656,-34.51488205426403,-34.49866098953498,-34.482480395747764,-34.46633978462553,-34.45023867921811
151,-37.429068494702854,-36.74155617854031,-36.595107228656026,-36.50887908402036,-36.44544840084133,-36.39372350963086,-36.34902861272312,-36.308988988267615,-36.272247171319904,-36.23796034982255,-36.20557213566494,-36.17469734701927,-36.145058999716454,-36.11645161766873,-36.088718757314226,-36.06173865020537,-36.03541470241217,-36.009669015697405,-35.984437852903405,-35.95966839115782,-35.93531635011259,-35.91134422826609,-35.887719970404184,-35.864415946230615,-35.84140815728322,-35.81867561379299,-35.796199839755204,-35.77396447591866,-35.751954958401136,-35.730158256321765,-35.70856265593189,-35.68715758170797,-35.665933447069754,-35.64488152902712,-35.62399386229398,-35.60326314934697,-35.582682683627084,-35.562246283639546,-35.5419482361417,-35.52178324694967,-35.501746398164315,-35.48183311083173,-35.46203911222531,-35.44236040707511,-35.42279325218218,-35.40333413394731,-35.38397974841789,-35.36472698351875,-35.3455729031831,-35.32651473314236,-35.307549848168456,-35.28867576059187,-35.26989010994335,-35.2511906535879,-35.232575258237674,-35.214041892244886,-35.195588618589035,-35.17721358848338,-35.1589150355351,-35.140691270401476,-35.12254067589149,-35.10446170246812,-35.08645286411183,-35.0685127345103,-35.05063994354336,-35.03283317403541,-35.01509115875082,-34.99741267761021,-34.979796555108024,-34.96224165791369,-34.94474689264057,-34.92731120376845,-34.90993357170664,-34.892613010986295,-34.87534856857128,-34.85813932227823,-34.84098437929706,-34.823882874804426,-34.80683397066261,-34.78983685419772,-34.772890737051235,-34.7559948540993,-34.739148462435196,-34.72235084041026,-34.70560128672916,-34.68889911959584,-34.67224367590654,-34.65563431048682,-34.63907039536953,-34.622551319111125,-34.60607648614378,-34.58964531616095,-34.573257243534364,-34.556911716760396,-34.540608197933956,-34.52434616224833,-34.50812509751928,-34.491944503732064,-34.47580389260983,-34.45970278720241
152,-37.43855424442975,-36.751041928267206,-36.604592978382925,-36.518364833747256,-36.45493415056822,-36.40320925935775,-36.358514362450016,-36.318474737994514,-36.2817329210468,-36.24744609954945,-36.215057885391836,-36.18418309674617,-36.15454474944335,-36.12593736739563,-36.098204507041125,-36.07122439993227,-36.04490045213907,-36.019154765424304,-35.9939236026303,-35.96915414088472,-35.94480209983949,-35.92082997799299,-35.89720572013108,-35.873901695957514,-35.85089390701012,-35.82816136351989,-35.8056855894821,-35.783450225645566,-35.761440708128035,-35.739644006048664,-35.71804840565879,-35.69664333143487,-35.67541919679665,-35.654367278754016,-35.63347961202088,-35.61274889907387,-35.59216843335398,-35.571732033366445,-35.5514339858686,-35.531268996676566,-35.511232147891214,-35.49131886055863,-35.47152486195221,-35.451846156802006,-35.43227900190908,-35.41281988367421,-35.39346549814479,-35.37421273324565,-35.355058652909996,-35.33600048286926,-35.317035597895355,-35.29816151031877,-35.279375859670246,-35.2606764033148,-35.24206100796457,-35.223527641971785,-35.205074368315934,-35.186699338210275,-35.168400785261994,-35.150177020128375,-35.13202642561839,-35.11394745219502,-35.095938613838726,-35.0779984842372,-35.06012569327026,-35.04231892376231,-35.02457690847772,-35.006898427337106,-34.98928230483492,-34.971727407640586,-34.95423264236747,-34.936796953495346,-34.91941932143354,-34.902098760713194,-34.88483431829818,-34.867625072005126,-34.85047012902396,-34.833368624531325,-34.81631972038951,-34.79932260392462,-34.78237648677813,-34.7654806038262,-34.748634212162095,-34.731836590137156,-34.71508703645606,-34.69838486932274,-34.68172942563344,-34.66512006021372,-34.64855614509643,-34.632037068838024,-34.61556223587068,-34.599131065887846,-34.58274299326126,-34.566397466487295,-34.550093947660855,-34.53383191197523,-34.51761084724618,-34.50143025345896,-34.48528964233673,-34.46918853692931
153,-37.44806135391918,-36.76054903775663,-36.61410008787235,-36.52787194323668,-36.464441260057654,-36.412716368847185,-36.36802147193944,-36.32798184748394,-36.29124003053623,-36.256953209038876,-36.22456499488126,-36.193690206235594,-36.16405185893278,-36.135444476885056,-36.10771161653055,-36.080731509421696,-36.054407561628494,-36.02866187491373,-36.00343071211973,-35.978661250374145,-35.95430920932892,-35.930337087482414,-35.90671282962051,-35.88340880544694,-35.860401016499544,-35.837668473009316,-35.81519269897153,-35.792957335134986,-35.77094781761746,-35.74915111553809,-35.72755551514822,-35.7061504409243,-35.68492630628608,-35.66387438824344,-35.642986721510304,-35.6222560085633,-35.60167554284341,-35.58123914285587,-35.560941095358025,-35.54077610616599,-35.52073925738064,-35.500825970048055,-35.48103197144164,-35.46135326629143,-35.44178611139851,-35.42232699316364,-35.40297260763422,-35.383719842735076,-35.36456576239942,-35.345507592358686,-35.32654270738478,-35.3076686198082,-35.28888296915967,-35.27018351280422,-35.251568117454,-35.23303475146121,-35.21458147780536,-35.19620644769971,-35.17790789475143,-35.1596841296178,-35.14153353510782,-35.12345456168445,-35.10544572332815,-35.087505593726625,-35.069632802759685,-35.051826033251736,-35.034084017967146,-35.01640553682653,-34.99878941432435,-34.98123451713001,-34.9637397518569,-34.94630406298477,-34.928926430922964,-34.91160587020262,-34.89434142778761,-34.87713218149455,-34.85997723851339,-34.84287573402075,-34.825826829878935,-34.80882971341405,-34.79188359626756,-34.774987713315625,-34.75814132165152,-34.74134369962658,-34.72459414594549,-34.707891978812164,-34.69123653512287,-34.67462716970314,-34.658063254585855,-34.64154417832745,-34.6250693453601,-34.60863817537727,-34.59225010275069,-34.57590457597672,-34.55960105715028,-34.543339021464654,-34.52711795673561,-34.51093736294839,-34.49479675182616,-34.478695646418736
154,-37.457589546666405,-36.77007723050386,-36.62362828061958,-36.53740013598391,-36.47396945280488,-36.42224456159441,-36.37754966468667,-36.337510040231166,-36.300768223283455,-36.2664814017861,-36.23409318762849,-36.20321839898282,-36.173580051680005,-36.14497266963228,-36.11723980927778,-36.09025970216892,-36.06393575437572,-36.038190067660956,-36.012958904866956,-35.98818944312137,-35.963837402076145,-35.93986528022964,-35.916241022367736,-35.892936998194166,-35.86992920924677,-35.84719666575654,-35.824720891718755,-35.80248552788221,-35.78047601036469,-35.758679308285316,-35.737083707895444,-35.71567863367152,-35.694454499033306,-35.67340258099067,-35.65251491425753,-35.63178420131052,-35.611203735590635,-35.5907673356031,-35.57046928810525,-35.55030429891322,-35.530267450127866,-35.51035416279528,-35.490560164188864,-35.47088145903866,-35.45131430414573,-35.43185518591086,-35.412500800381444,-35.3932480354823,-35.37409395514665,-35.35503578510591,-35.33607090013201,-35.31719681255542,-35.2984111619069,-35.27971170555145,-35.261096310201225,-35.24256294420844,-35.224109670552586,-35.205734640446934,-35.187436087498654,-35.16921232236503,-35.151061727855044,-35.13298275443167,-35.11497391607538,-35.09703378647385,-35.07916099550691,-35.06135422599896,-35.04361221071437,-35.02593372957376,-35.008317607071575,-34.99076270987724,-34.973267944604125,-34.955832255732,-34.93845462367019,-34.92113406294985,-34.903869620534834,-34.88666037424178,-34.86950543126061,-34.85240392676798,-34.83535502262616,-34.818357906161275,-34.801411789014786,-34.78451590606285,-34.76766951439875,-34.75087189237381,-34.734122338692714,-34.71742017155939,-34.700764727870094,-34.68415536245037,-34.66759144733308,-34.651072371074676,-34.63459753810733,-34.6181663681245,-34.601778295497915,-34.58543276872395,-34.56912924989751,-34.55286721421188,-34.536646149482834,-34.520465555695615,-34.50432494457338,-34.48822383916596
155,-37.46713855150128,-36.77962623533873,-36.63317728545445,-36.54694914081878,-36.48351845763975,-36.43179356642928,-36.38709866952154,-36.34705904506604,-36.31031722811833,-36.276030406620976,-36.24364219246336,-36.21276740381769,-36.18312905651488,-36.154521674467155,-36.12678881411265,-36.099808707003795,-36.073484759210594,-36.04773907249583,-36.02250790970183,-35.997738447956245,-35.97338640691102,-35.94941428506451,-35.92579002720261,-35.90248600302904,-35.879478214081644,-35.856745670591415,-35.83426989655363,-35.81203453271709,-35.79002501519956,-35.76822831312019,-35.74663271273032,-35.7252276385064,-35.70400350386818,-35.68295158582554,-35.662063919092404,-35.6413332061454,-35.62075274042551,-35.60031634043797,-35.580018292940125,-35.55985330374809,-35.53981645496274,-35.519903167630154,-35.50010916902374,-35.48043046387353,-35.460863308980606,-35.441404190745736,-35.42204980521632,-35.402797040317175,-35.38364295998152,-35.364584789940785,-35.34561990496688,-35.3267458173903,-35.30796016674177,-35.28926071038632,-35.2706453150361,-35.25211194904331,-35.23365867538746,-35.2152836452818,-35.19698509233352,-35.1787613271999,-35.16061073268992,-35.14253175926655,-35.12452292091025,-35.106582791308725,-35.088710000341784,-35.070903230833835,-35.053161215549245,-35.03548273440863,-35.01786661190645,-35.00031171471211,-34.982816949439,-34.96538126056687,-34.94800362850506,-34.93068306778472,-34.91341862536971,-34.89620937907665,-34.87905443609549,-34.86195293160285,-34.844904027461034,-34.82790691099615,-34.81096079384966,-34.794064910897724,-34.77721851923362,-34.76042089720868,-34.74367134352759,-34.72696917639426,-34.71031373270497,-34.69370436728524,-34.677140452167954,-34.66062137590955,-34.6441465429422,-34.62771537295937,-34.61132730033279,-34.59498177355882,-34.57867825473238,-34.56241621904675,-34.54619515431771,-34.53001456053049,-34.51387394940826,-34.497772844000835
156,-37.47670810245189,-36.78919578628934,-36.64274683640506,-36.55651869176939,-36.49308800859036,-36.44136311737989,-36.39666822047215,-36.35662859601665,-36.31988677906894,-36.285599957571584,-36.25321174341397,-36.2223369547683,-36.19269860746549,-36.164091225417764,-36.13635836506326,-36.109378257954404,-36.0830543101612,-36.05730862344644,-36.03207746065244,-36.00730799890685,-35.98295595786163,-35.95898383601512,-35.93535957815322,-35.91205555397965,-35.88904776503225,-35.866315221542024,-35.84383944750424,-35.821604083667694,-35.79959456615017,-35.7777978640708,-35.756202263680926,-35.734797189457005,-35.71357305481879,-35.69252113677615,-35.67163347004301,-35.650902757096006,-35.63032229137612,-35.60988589138858,-35.58958784389073,-35.5694228546987,-35.54938600591335,-35.52947271858076,-35.509678719974346,-35.49000001482414,-35.470432859931215,-35.450973741696345,-35.43161935616693,-35.412366591267784,-35.39321251093213,-35.374154340891394,-35.35518945591749,-35.336315368340905,-35.31752971769238,-35.29883026133693,-35.28021486598671,-35.26168149999392,-35.24322822633807,-35.22485319623242,-35.206554643284136,-35.18833087815051,-35.170180283640526,-35.152101310217155,-35.13409247186086,-35.11615234225933,-35.09827955129239,-35.080472781784444,-35.062730766499854,-35.04505228535924,-35.02743616285706,-35.00988126566272,-34.99238650038961,-34.97495081151748,-34.95757317945567,-34.94025261873533,-34.92298817632032,-34.90577893002726,-34.888623987046095,-34.87152248255346,-34.85447357841164,-34.83747646194676,-34.82053034480027,-34.80363446184833,-34.78678807018423,-34.76999044815929,-34.753240894478196,-34.73653872734487,-34.71988328365558,-34.70327391823585,-34.68671000311856,-34.67019092686016,-34.65371609389281,-34.63728492390998,-34.6208968512834,-34.60455132450943,-34.58824780568299,-34.57198576999736,-34.55576470526832,-34.5395841114811,-34.523443500358866,-34.50734239495144
157,-37.48629793861252,-36.79878562244998,-36.652336672565696,-36.56610852793003,-36.50267784475099,-36.45095295354052,-36.40625805663279,-36.366218432177284,-36.329476615229574,-36.29518979373222,-36.26280157957461,-36.23192679092894,-36.202288443626124,-36.1736810615784,-36.145948201223895,-36.11896809411504,-36.09264414632184,-36.066898459607074,-36.041667296813074,-36.01689783506749,-35.99254579402226,-35.96857367217576,-35.944949414313854,-35.921645390140284,-35.89863760119289,-35.87590505770266,-35.85342928366487,-35.83119391982834,-35.809184402310805,-35.787387700231434,-35.76579209984156,-35.74438702561764,-35.723162890979424,-35.70211097293679,-35.68122330620365,-35.66049259325664,-35.63991212753675,-35.619475727549215,-35.59917768005137,-35.57901269085934,-35.558975842073984,-35.5390625547414,-35.51926855613498,-35.499589850984776,-35.48002269609185,-35.46056357785698,-35.44120919232756,-35.42195642742842,-35.402802347092766,-35.38374417705203,-35.364779292078126,-35.34590520450154,-35.32711955385302,-35.30842009749757,-35.28980470214734,-35.271271336154555,-35.252818062498704,-35.234443032393045,-35.216144479444765,-35.197920714311145,-35.17977011980116,-35.16169114637779,-35.143682308021496,-35.12574217841997,-35.10786938745303,-35.09006261794508,-35.07232060266049,-35.054642121519876,-35.03702599901769,-35.019471101823356,-35.00197633655024,-34.984540647678116,-34.96716301561631,-34.949842454895965,-34.93257801248095,-34.915368766187896,-34.89821382320673,-34.881112318714095,-34.86406341457228,-34.84706629810739,-34.830120180960904,-34.81322429800897,-34.796377906344865,-34.77958028431993,-34.76283073063883,-34.74612856350551,-34.72947311981621,-34.71286375439649,-34.6962998392792,-34.679780763020794,-34.66330593005345,-34.64687476007062,-34.630486687444034,-34.614141160670066,-34.597837641843626,-34.581575606158,-34.56535454142895,-34.549173947641734,-34.5330333365195,-34.51693223111208
158,-37.4959078040159,-36.80839548785335,-36.66194653796907,-36.5757183933334,-36.51228771015437,-36.4605628189439,-36.41586792203616,-36.37582829758066,-36.33908648063295,-36.3047996591356,-36.27241144497798,-36.241536656332315,-36.2118983090295,-36.183290926981776,-36.15555806662727,-36.12857795951842,-36.102254011725215,-36.07650832501045,-36.05127716221645,-36.026507700470866,-36.00215565942564,-35.978183537579135,-35.95455927971723,-35.93125525554366,-35.908247466596265,-35.88551492310604,-35.86303914906825,-35.840803785231714,-35.81879426771418,-35.79699756563481,-35.77540196524494,-35.75399689102102,-35.7327727563828,-35.71172083834016,-35.690833171607025,-35.67010245866002,-35.64952199294013,-35.62908559295259,-35.608787545454746,-35.58862255626271,-35.56858570747736,-35.548672420144776,-35.52887842153836,-35.50919971638815,-35.48963256149523,-35.47017344326036,-35.45081905773094,-35.431566292831796,-35.41241221249614,-35.39335404245541,-35.3743891574815,-35.35551506990492,-35.33672941925639,-35.318029962900944,-35.29941456755072,-35.28088120155793,-35.26242792790208,-35.24405289779642,-35.22575434484814,-35.20753057971452,-35.18937998520454,-35.17130101178117,-35.15329217342487,-35.135352043823346,-35.117479252856405,-35.099672483348456,-35.08193046806387,-35.06425198692325,-35.04663586442107,-35.02908096722673,-35.01158620195362,-34.99415051308149,-34.976772881019684,-34.95945232029934,-34.94218787788433,-34.92497863159127,-34.90782368861011,-34.89072218411747,-34.873673279975655,-34.85667616351077,-34.83973004636428,-34.822834163412345,-34.80598777174824,-34.789190149723304,-34.77244059604221,-34.755738428908884,-34.73908298521959,-34.722473619799864,-34.705909704682576,-34.68939062842417,-34.672915795456824,-34.65648462547399,-34.64009655284741,-34.62375102607344,-34.607447507247,-34.591185471561374,-34.57496440683233,-34.55878381304511,-34.54264320192288,-34.526542096515456
159,-37.50553744750912,-36.81802513134657,-36.67157618146229,-36.58534803682662,-36.521917353647595,-36.470192462437126,-36.42549756552938,-36.38545794107388,-36.34871612412617,-36.31442930262882,-36.2820410884712,-36.251166299825535,-36.22152795252272,-36.192920570474996,-36.16518771012049,-36.13820760301164,-36.111883655218435,-36.08613796850367,-36.06090680570967,-36.036137343964086,-36.01178530291886,-35.987813181072354,-35.96418892321045,-35.94088489903688,-35.917877110089485,-35.89514456659926,-35.87266879256147,-35.850433428724926,-35.8284239112074,-35.80662720912803,-35.78503160873816,-35.76362653451424,-35.74240239987602,-35.72135048183338,-35.700462815100245,-35.67973210215324,-35.65915163643335,-35.63871523644581,-35.618417188947966,-35.59825219975593,-35.57821535097058,-35.558302063637996,-35.53850806503158,-35.51882935988137,-35.49926220498845,-35.47980308675358,-35.46044870122416,-35.441195936325016,-35.42204185598936,-35.40298368594863,-35.38401880097472,-35.36514471339814,-35.34635906274961,-35.327659606394164,-35.30904421104394,-35.29051084505115,-35.2720575713953,-35.25368254128965,-35.23538398834137,-35.21716022320774,-35.19900962869776,-35.18093065527439,-35.16292181691809,-35.144981687316566,-35.127108896349625,-35.109302126841676,-35.09156011155709,-35.07388163041647,-35.05626550791429,-35.03871061071995,-35.02121584544684,-35.00378015657471,-34.986402524512904,-34.96908196379256,-34.95181752137755,-34.93460827508449,-34.91745333210333,-34.90035182761069,-34.883302923468875,-34.86630580700399,-34.8493596898575,-34.832463806905565,-34.81561741524146,-34.79881979321652,-34.78207023953543,-34.765368072402104,-34.74871262871281,-34.732103263293084,-34.715539348175795,-34.69902027191739,-34.682545438950044,-34.66611426896721,-34.64972619634063,-34.63338066956666,-34.61707715074022,-34.600815115054594,-34.58459405032555,-34.56841345653833,-34.5522728454161,-34.536171740008676
160,-37.51518662263379,-36.827674306471245,-36.681225356586964,-36.594997211951295,-36.53156652877226,-36.47984163756179,-36.435146740654055,-36.39510711619855,-36.35836529925084,-36.32407847775349,-36.291690263595875,-36.260815474950206,-36.23117712764739,-36.20256974559967,-36.17483688524516,-36.14785677813631,-36.12153283034311,-36.09578714362834,-36.07055598083434,-36.04578651908876,-36.02143447804353,-35.997462356197026,-35.97383809833512,-35.95053407416155,-35.92752628521416,-35.90479374172393,-35.88231796768614,-35.860082603849605,-35.838073086332074,-35.8162763842527,-35.79468078386283,-35.77327570963891,-35.75205157500069,-35.730999656958055,-35.71011199022492,-35.68938127727791,-35.66880081155802,-35.64836441157048,-35.62806636407264,-35.607901374880605,-35.58786452609525,-35.56795123876267,-35.54815724015625,-35.528478535006045,-35.50891138011312,-35.48945226187825,-35.47009787634883,-35.45084511144969,-35.431691031114035,-35.4126328610733,-35.393667976099394,-35.37479388852281,-35.356008237874285,-35.337308781518836,-35.31869338616861,-35.300160020175824,-35.28170674651997,-35.263331716414314,-35.24503316346603,-35.22680939833241,-35.20865880382243,-35.19057983039906,-35.172570992042765,-35.15463086244124,-35.1367580714743,-35.11895130196635,-35.10120928668176,-35.083530805541145,-35.06591468303896,-35.048359785844625,-35.03086502057151,-35.013429331699385,-34.996051699637576,-34.97873113891723,-34.96146669650222,-34.944257450209165,-34.927102507228,-34.91000100273536,-34.89295209859355,-34.87595498212866,-34.85900886498217,-34.84211298203024,-34.825266590366134,-34.808468968341195,-34.7917194146601,-34.775017247526776,-34.75836180383748,-34.741752438417755,-34.72518852330047,-34.70866944704206,-34.692194614074715,-34.675763444091885,-34.6593753714653,-34.643029844691334,-34.626726325864894,-34.610464290179266,-34.59424322545022,-34.578062631663,-34.56192202054077,-34.54582091513335
